Season,DayNum,WinnerTeamID,WinnerScore,LoserTeamID,LoserScore,WinnerLocation,NumOT,WFGM,WFGA,WFGM3,WFGA3,WFTM,WFTA,WOR,WDR,WAst,WTO,WStl,WBlk,WPF,LFGM,LFGA,LFGM3,LFGA3,LFTM,LFTA,LOR,LDR,LAst,LTO,LStl,LBlk,LPF,EstimatedPossessions,GameDateLabel
2026,40,1321,93,1238,53,H,0,28,56,7,26,30,39,10,33,21,10,5,6,19,16,56,6,25,15,23,8,21,7,13,7,1,26,73.225,2026-Day040
2026,40,1323,82,1191,58,H,0,28,59,14,25,12,17,9,28,9,12,9,0,17,21,53,8,24,8,13,7,18,13,13,6,5,21,67.625,2026-Day040
2026,40,1325,88,1382,83,N,1,35,64,7,23,11,15,8,22,14,16,3,4,16,31,70,4,16,17,21,14,21,16,16,10,1,17,80.55,2026-Day040
2026,40,1326,89,1452,88,N,2,32,72,4,21,21,25,12,28,19,12,6,5,22,25,63,12,26,26,34,11,24,15,17,5,5,21,84.5125,2026-Day040
2026,40,1328,85,1329,76,N,0,28,63,13,33,16,20,8,29,15,9,3,5,13,27,71,9,29,13,16,9,22,11,5,3,5,13,74.05,2026-Day040
2026,40,1332,104,1413,62,H,0,37,61,10,21,20,27,14,29,22,12,9,5,16,20,57,7,26,15,19,7,14,12,14,7,1,21,72.42500000000001,2026-Day040
2026,40,1333,67,1286,57,H,0,19,45,6,20,23,28,4,28,11,11,7,6,14,21,57,6,25,9,15,11,22,9,10,7,2,23,64.2125,2026-Day040
2026,40,1337,70,1167,62,A,0,25,55,7,21,13,19,7,22,12,14,8,0,16,17,57,4,24,24,25,14,20,4,14,9,11,19,69.95,2026-Day040
2026,40,1345,79,1266,59,H,0,30,56,7,23,12,15,10,24,20,14,6,5,17,20,61,8,31,11,15,13,14,14,12,8,3,17,67.125,2026-Day040
2026,40,1346,75,1262,71,H,0,26,63,4,16,19,29,13,21,9,10,15,5,15,27,57,10,19,7,13,6,24,10,19,4,6,21,74.975,2026-Day040
2026,40,1349,77,1117,76,H,0,26,64,10,24,15,23,11,20,13,7,8,3,18,30,61,4,18,12,19,11,27,11,11,6,2,17,70.475,2026-Day040
2026,40,1350,93,1356,84,H,1,32,63,9,26,20,27,2,26,14,12,10,5,23,30,69,4,13,20,25,10,32,14,21,7,0,27,88.85,2026-Day040
2026,40,1352,75,1405,70,H,0,26,58,5,21,18,28,13,31,15,8,1,1,23,20,60,4,12,26,30,9,23,8,7,2,2,26,69.275,2026-Day040
2026,40,1357,65,1312,49,A,0,24,56,6,18,11,14,8,27,17,8,6,3,15,17,59,6,29,9,14,11,21,10,10,3,1,12,63.650000000000006,2026-Day040
2026,40,1360,78,1319,69,H,0,25,50,10,23,18,24,9,17,16,14,8,2,19,25,52,7,20,12,14,9,16,17,17,7,1,21,66.525,2026-Day040
2026,40,1368,74,1223,71,A,1,24,56,8,20,18,25,9,20,13,12,11,3,13,26,58,7,22,12,18,10,25,20,16,8,3,21,71.7125,2026-Day040
2026,40,1371,81,1353,59,H,0,34,62,4,13,9,12,14,21,19,13,13,7,19,19,53,6,15,15,22,13,13,9,18,8,2,17,67.575,2026-Day040
2026,40,1376,71,1154,55,H,0,25,59,3,23,18,21,10,24,10,8,3,5,16,21,57,2,19,11,20,8,19,9,8,6,4,15,66.7375,2026-Day040
2026,40,1377,97,1341,85,H,0,29,61,5,18,34,44,14,24,12,13,10,4,15,34,66,4,13,13,18,10,19,10,14,8,6,28,79.725,2026-Day040
2026,40,1385,91,1233,64,H,0,30,58,10,26,21,25,10,31,12,17,8,10,14,27,71,5,19,5,7,8,18,6,13,9,2,20,78.1,2026-Day040
2026,40,1387,85,1362,75,H,0,30,62,7,24,18,25,10,26,20,9,8,3,16,25,62,10,36,15,21,9,22,11,9,6,3,18,72.425,2026-Day040
2026,40,1390,86,1363,82,A,0,28,46,9,18,21,29,11,20,16,19,5,2,18,29,64,6,17,18,20,10,8,12,8,9,2,24,69.6375,2026-Day040
2026,40,1392,78,1141,55,H,0,28,49,11,17,11,15,9,29,14,15,5,4,13,20,57,3,23,12,15,7,10,9,6,7,5,13,62.625,2026-Day040
2026,40,1398,63,1424,60,A,0,28,60,2,16,5,13,11,24,12,18,11,3,26,19,51,3,15,19,32,11,22,7,18,12,3,15,73.1875,2026-Day040
2026,40,1409,83,1308,70,N,0,21,44,12,27,29,35,5,23,16,14,8,3,20,23,57,6,18,18,26,8,15,14,10,8,3,23,70.4875,2026-Day040
2026,40,1423,73,1434,70,A,0,24,60,6,22,19,33,22,19,10,9,2,0,24,23,65,6,25,18,24,15,21,10,5,3,3,25,64.5375,2026-Day040
2026,40,1429,83,1229,78,N,0,32,61,7,18,12,15,18,12,18,16,8,1,14,30,51,5,14,13,16,7,9,10,16,11,3,16,66.8625,2026-Day040
2026,40,1430,68,1364,53,N,0,23,57,8,22,14,18,11,23,17,15,12,7,14,19,53,3,13,12,14,9,23,7,18,11,3,14,69.1,2026-Day040
2026,40,1435,83,1146,72,H,0,27,64,11,38,18,22,11,33,19,13,9,1,18,22,61,9,32,19,27,9,22,12,12,8,1,19,76.6375,2026-Day040
2026,40,1437,79,1338,61,H,0,26,50,9,22,18,24,5,20,20,3,4,2,14,24,57,5,22,8,12,13,19,12,12,2,1,19,60.55,2026-Day040
2026,40,1442,69,1315,66,A,1,23,70,3,19,20,25,20,24,9,15,9,5,24,21,55,6,29,18,25,9,26,10,17,4,10,23,75.875,2026-Day040
2026,40,1449,105,1381,69,H,0,38,72,11,25,18,23,12,29,21,2,4,6,13,29,64,6,21,5,10,9,22,12,11,0,3,19,71.8375,2026-Day040
2026,40,1471,93,1408,67,N,0,35,75,12,34,11,16,14,32,21,12,10,3,15,24,61,4,20,15,22,8,23,12,15,6,5,14,79.525,2026-Day040
2026,40,1472,80,1421,59,A,0,29,57,9,18,13,24,10,21,12,8,11,1,13,23,53,5,17,8,13,8,20,9,14,2,0,16,65.7875,2026-Day040
2026,41,1111,86,1219,78,N,1,27,57,13,27,19,26,4,32,19,9,5,6,20,26,75,11,44,15,27,15,23,15,8,5,1,26,77.5875,2026-Day041
2026,41,1129,68,1388,67,N,0,25,52,6,19,12,14,4,23,9,14,5,1,18,21,57,5,19,20,24,9,21,7,10,6,0,13,69.025,2026-Day041
2026,41,1144,69,1123,64,H,0,24,62,5,24,16,29,17,23,13,11,4,2,17,24,59,2,14,14,20,11,24,7,11,6,4,21,69.1375,2026-Day041
2026,41,1152,84,1260,75,A,0,26,64,6,19,26,29,11,20,14,6,11,4,20,24,67,13,45,14,22,20,21,19,16,4,2,24,73.11250000000001,2026-Day041
2026,41,1158,74,1150,67,H,0,29,58,6,20,10,16,6,23,14,12,5,4,12,24,58,7,29,12,14,8,22,16,9,10,4,14,68.625,2026-Day041
2026,41,1187,73,1138,70,H,0,23,63,4,20,23,30,15,25,9,6,12,4,15,23,59,8,26,16,21,12,24,8,13,5,1,22,69.1125,2026-Day041
2026,41,1193,73,1284,65,H,0,32,67,8,17,1,5,13,23,15,9,3,6,12,28,61,5,17,4,5,8,18,19,9,3,4,12,64.875,2026-Day041
2026,41,1232,70,1454,68,A,0,29,52,8,24,4,6,5,25,19,14,2,3,17,24,67,5,26,15,19,13,20,11,6,11,2,12,66.4375,2026-Day041
2026,41,1234,91,1444,51,H,0,33,59,14,31,11,17,9,27,24,6,5,5,20,17,57,6,24,11,22,10,20,11,13,4,1,18,67.2625,2026-Day041
2026,41,1235,78,1183,53,H,0,27,58,4,23,20,27,10,25,19,12,10,4,12,19,53,6,19,9,12,5,18,7,15,10,3,16,70.7625,2026-Day041
2026,41,1236,81,1178,77,H,0,29,60,9,28,14,27,6,24,15,2,6,2,15,28,68,9,20,12,14,15,29,12,9,1,2,23,68.73750000000001,2026-Day041
2026,41,1278,89,1411,53,H,0,28,57,15,34,18,25,9,26,27,10,12,1,14,19,53,3,18,12,13,5,23,11,15,5,3,17,69.525,2026-Day041
2026,41,1281,82,1126,60,H,0,34,59,7,19,7,11,10,20,16,15,10,7,19,19,45,6,12,16,21,4,15,6,14,10,1,12,67.1,2026-Day041
2026,41,1307,75,1195,59,H,0,22,60,7,34,24,27,15,25,13,12,8,2,17,20,57,10,36,9,14,8,17,11,12,11,4,25,68.73750000000001,2026-Day041
2026,41,1317,58,1375,57,A,0,19,56,9,40,11,16,10,21,12,11,6,6,21,20,49,2,11,15,22,4,22,7,10,9,3,11,65.025,2026-Day041
2026,41,1339,88,1245,78,H,0,33,63,8,22,14,21,5,19,27,14,14,5,20,24,58,6,20,24,28,12,20,13,24,10,1,17,82.63749999999999,2026-Day041
2026,41,1347,107,1164,77,H,0,38,62,16,33,15,21,7,22,22,14,17,6,16,25,56,12,26,15,19,7,17,14,21,9,1,18,79.0,2026-Day041
2026,41,1396,95,1384,67,H,0,34,57,15,25,12,14,2,24,23,6,5,6,12,26,61,8,23,7,13,7,15,14,11,5,4,15,69.4125,2026-Day041
2026,41,1401,112,1239,75,H,0,42,71,12,25,16,23,15,25,27,12,13,4,17,26,58,9,27,14,17,8,16,16,19,10,5,18,78.0,2026-Day041
2026,41,1407,86,1412,85,A,0,30,61,14,28,12,16,8,19,18,8,6,3,11,34,61,8,21,9,13,8,23,19,10,5,2,13,68.88749999999999,2026-Day041
2026,41,1425,68,1450,61,H,0,20,50,1,13,27,34,4,28,15,11,3,4,17,21,53,9,28,10,14,2,24,13,13,6,1,29,71.9,2026-Day041
2026,41,1436,66,1467,59,H,0,21,50,4,22,20,24,10,22,9,5,5,1,12,20,51,6,22,13,16,9,19,8,9,4,4,18,57.5,2026-Day041
2026,41,1439,82,1271,53,H,0,31,57,11,24,9,13,5,27,24,7,10,2,16,21,57,4,27,7,12,13,23,11,14,4,2,12,64.4375,2026-Day041
2026,41,1448,111,1474,73,H,0,36,58,17,33,22,24,7,25,23,8,10,2,16,25,57,12,38,11,15,5,12,17,13,5,0,20,71.2625,2026-Day041
2026,42,1105,68,1466,60,H,0,21,56,5,22,21,31,10,25,13,6,7,4,17,21,50,8,19,10,17,3,27,11,12,4,4,22,66.9,2026-Day042
2026,42,1270,78,1223,68,A,0,32,54,7,21,7,9,7,23,15,8,5,4,17,22,55,10,23,14,17,10,13,14,10,3,1,13,61.175,2026-Day042
2026,42,1395,69,1230,65,H,0,24,51,3,16,18,25,8,23,11,8,3,9,11,25,57,10,23,5,9,5,19,17,11,4,4,18,65.075,2026-Day042
2026,42,1433,84,1310,58,H,0,27,54,16,33,14,21,9,25,17,10,6,9,13,23,65,5,20,7,8,11,15,16,9,7,1,19,65.88749999999999,2026-Day042
2026,42,1459,83,1205,57,A,0,31,66,8,23,13,20,16,25,15,9,9,3,13,20,50,2,15,15,17,3,19,7,15,5,3,17,69.2875,2026-Day042
2026,42,1461,87,1355,72,N,0,30,56,10,24,17,20,8,28,12,10,4,1,22,22,55,10,26,18,24,5,13,8,7,4,2,18,67.95,2026-Day042
2026,42,1477,70,1368,69,A,0,23,51,10,21,14,17,4,25,17,11,5,2,16,24,58,8,21,13,17,9,21,14,7,5,6,14,65.075,2026-Day042
2026,43,1112,96,1101,62,H,0,30,45,6,14,30,38,6,30,18,18,12,5,19,20,56,6,16,16,25,9,10,11,16,13,0,26,74.9625,2026-Day043
2026,43,1116,108,1474,80,H,0,36,64,14,28,22,27,10,22,26,13,13,2,15,30,68,6,25,14,20,14,18,12,16,6,1,20,79.6625,2026-Day043
2026,43,1125,83,1191,78,A,0,28,58,9,21,18,25,4,29,19,14,7,2,22,23,61,12,32,20,24,8,21,12,11,7,4,19,77.6375,2026-Day043
2026,43,1132,76,1152,55,H,0,28,55,7,23,13,18,5,32,21,10,5,10,17,17,58,4,13,17,27,8,23,8,10,9,3,19,70.6875,2026-Day043
2026,43,1140,93,1334,57,H,0,29,62,11,28,24,27,9,29,16,9,13,6,9,25,64,7,25,0,3,8,18,20,15,8,4,18,73.625,2026-Day043
2026,43,1155,68,1376,61,H,0,22,47,5,14,19,31,3,23,10,8,9,1,18,19,51,4,26,19,23,7,24,10,14,7,1,26,67.82499999999999,2026-Day043
2026,43,1163,79,1139,60,H,0,32,63,7,20,8,13,12,31,19,13,5,13,21,18,61,5,24,19,24,11,16,10,10,8,3,15,70.7875,2026-Day043
2026,43,1171,89,1221,64,A,0,31,56,14,24,13,20,11,27,16,15,4,5,18,20,55,7,20,17,21,5,15,8,7,3,2,13,68.2375,2026-Day043
2026,43,1173,97,1199,69,H,0,25,51,7,23,40,47,6,29,15,11,11,6,18,21,58,8,27,19,27,12,22,7,19,7,2,30,78.075,2026-Day043
2026,43,1174,65,1351,57,H,0,22,47,5,16,16,20,3,26,14,8,5,5,11,22,61,4,25,9,9,10,21,10,8,4,0,14,62.3875,2026-Day043
2026,43,1181,97,1252,73,H,0,36,69,8,25,17,22,18,34,21,22,14,4,17,24,61,7,23,18,20,2,17,14,16,12,2,19,83.975,2026-Day043
2026,43,1210,87,1265,76,H,0,33,57,8,11,13,17,9,25,21,13,6,1,16,28,62,13,27,7,14,9,14,21,10,9,2,14,69.36250000000001,2026-Day043
2026,43,1224,74,1180,66,A,0,23,48,5,10,23,25,9,26,11,15,11,5,17,22,51,10,29,12,19,6,14,14,14,3,6,20,66.95,2026-Day043
2026,43,1242,73,1406,49,H,0,28,60,8,24,9,14,11,30,15,9,6,9,13,19,69,3,24,8,12,18,20,4,10,5,3,13,65.67500000000001,2026-Day043
2026,43,1262,87,1357,82,H,0,33,73,12,30,9,16,14,25,21,8,6,1,11,30,61,14,33,8,11,6,24,15,14,5,1,15,74.4125,2026-Day043
2026,43,1274,98,1198,81,H,0,35,65,6,23,22,31,12,22,22,11,7,5,19,30,63,7,22,14,21,9,18,16,12,7,6,26,77.35,2026-Day043
2026,43,1275,83,1460,76,A,0,28,51,10,19,17,28,1,26,13,11,6,2,18,27,63,3,21,19,24,11,23,10,10,8,3,23,73.85,2026-Day043
2026,43,1277,92,1405,69,H,0,34,67,10,23,14,19,16,35,26,15,3,7,17,23,64,10,27,13,17,5,16,12,4,11,2,15,73.05000000000001,2026-Day043
2026,43,1280,87,1254,83,H,0,28,60,8,20,23,30,8,28,11,9,3,5,10,32,68,11,30,8,11,6,24,14,5,7,7,20,73.7375,2026-Day043
2026,43,1283,63,1331,62,H,0,21,50,6,24,15,21,8,19,10,10,7,6,16,17,47,8,20,20,23,3,20,5,10,7,1,20,63.45,2026-Day043
2026,43,1286,83,1142,80,A,0,28,66,10,36,17,25,13,22,16,8,5,2,24,25,63,8,28,22,31,13,23,8,11,2,0,22,74.3,2026-Day043
2026,43,1287,78,1114,64,H,0,27,59,5,16,19,25,13,28,19,17,9,3,20,21,53,4,16,18,25,5,17,13,14,12,3,22,74.375,2026-Day043
2026,43,1299,71,1422,65,A,0,24,64,8,28,15,18,15,30,14,10,2,5,16,23,63,9,28,10,19,12,22,11,6,5,1,18,66.7875,2026-Day043
2026,43,1314,77,1190,58,H,0,27,50,8,25,15,23,7,28,18,7,3,2,15,20,52,7,23,11,16,5,16,11,6,4,2,19,60.7625,2026-Day043
2026,43,1321,86,1434,70,H,0,33,61,5,21,15,22,10,21,17,7,6,4,15,24,54,6,19,16,22,10,17,12,13,6,2,19,67.95,2026-Day043
2026,43,1328,89,1282,67,H,0,35,70,8,29,11,19,16,24,21,8,9,5,23,21,52,9,20,16,22,9,24,14,15,3,3,19,69.73750000000001,2026-Day043
2026,43,1348,62,1145,45,H,0,21,61,9,34,11,13,15,22,10,12,10,5,12,15,47,5,15,10,14,6,21,10,18,8,2,14,64.9125,2026-Day043
2026,43,1367,78,1354,72,A,0,27,53,8,21,16,25,9,21,15,11,6,2,16,28,55,7,18,9,13,5,18,10,12,6,3,20,67.525,2026-Day043
2026,43,1385,79,1177,66,H,0,26,58,10,22,17,21,8,29,14,10,8,6,10,27,69,7,25,5,5,9,22,15,10,7,3,16,71.175,2026-Day043
2026,43,1397,83,1257,62,H,0,29,53,7,18,18,28,7,25,19,10,8,5,20,22,58,7,34,11,18,6,16,8,13,5,1,20,71.425,2026-Day043
2026,43,1400,95,1478,53,H,0,34,68,10,31,17,23,16,32,17,12,8,3,20,17,60,2,18,17,23,9,15,5,12,7,5,22,74.425,2026-Day043
2026,43,1403,101,1294,90,H,0,35,58,12,28,19,24,4,19,13,3,6,6,11,37,66,12,27,4,8,11,19,18,10,1,0,17,68.6,2026-Day043
2026,43,1410,83,1249,72,A,0,30,58,14,25,9,13,6,29,15,11,6,1,17,24,59,9,28,15,21,10,22,16,13,7,4,16,70.57499999999999,2026-Day043
2026,43,1465,75,1380,67,H,0,22,60,10,33,21,26,13,24,14,10,6,2,15,22,58,8,23,15,20,9,24,6,14,5,2,20,70.925,2026-Day043
2026,43,1470,88,1290,64,A,0,30,59,8,21,20,22,7,19,18,16,19,1,13,26,48,4,13,8,12,5,18,18,26,10,6,19,76.575,2026-Day043
2026,43,1471,67,1258,57,A,0,27,59,4,17,9,19,10,29,13,16,10,0,12,22,56,9,30,4,10,7,21,15,16,7,8,16,71.8875,2026-Day043
2026,44,1104,104,1378,93,H,0,31,69,13,33,29,35,17,25,14,14,11,7,27,28,72,10,30,27,34,21,21,15,15,8,6,25,82.3875,2026-Day044
2026,44,1107,71,1392,55,A,0,27,53,9,23,8,18,4,34,17,12,4,9,11,20,61,6,25,9,13,5,21,12,6,7,3,16,68.8625,2026-Day044
2026,44,1117,89,1402,70,A,0,31,55,12,22,15,20,9,26,21,19,4,3,16,26,62,3,11,15,18,7,11,16,11,13,3,17,74.525,2026-Day044
2026,44,1153,88,1106,51,H,0,33,67,8,35,14,20,11,31,25,7,6,7,13,20,69,4,20,7,12,14,23,7,10,2,0,17,71.6,2026-Day044
2026,44,1158,82,1154,78,H,0,22,44,7,24,31,41,2,30,14,11,5,6,16,29,68,14,37,6,10,9,24,16,11,3,1,28,73.6125,2026-Day044
2026,44,1160,84,1340,73,H,0,28,58,6,20,22,26,10,21,15,12,12,5,13,27,57,5,15,14,20,5,21,8,14,10,4,23,73.925,2026-Day044
2026,44,1166,98,1462,57,A,0,38,63,16,33,6,10,5,32,31,10,11,4,12,24,66,6,24,3,6,9,18,16,14,5,3,14,73.3,2026-Day044
2026,44,1184,62,1240,59,A,0,21,56,11,31,9,10,12,24,11,13,3,4,22,18,51,4,18,19,25,8,16,9,6,5,1,14,61.3125,2026-Day044
2026,44,1187,74,1342,53,H,0,24,44,4,12,22,26,3,21,13,13,8,7,14,21,53,1,11,10,14,8,14,8,18,8,2,22,68.0,2026-Day044
2026,44,1189,73,1350,70,H,0,26,56,10,25,11,16,9,17,10,12,10,2,9,24,53,12,29,10,10,9,19,17,19,6,2,18,67.175,2026-Day044
2026,44,1196,102,1384,61,H,0,36,59,10,27,20,24,13,28,21,15,4,5,13,25,63,3,16,8,11,7,11,6,9,10,0,20,71.3125,2026-Day044
2026,44,1197,72,1239,65,H,0,25,51,5,16,17,29,4,23,8,7,5,3,14,22,53,9,21,12,16,7,19,6,12,3,1,22,66.6875,2026-Day044
2026,44,1207,78,1266,69,A,0,27,58,4,16,20,23,12,26,17,8,6,3,14,27,64,7,26,8,12,11,18,16,6,6,4,18,64.8125,2026-Day044
2026,44,1211,98,1144,70,H,0,38,66,5,11,17,24,10,30,23,15,12,6,18,25,63,5,23,15,24,9,18,8,19,9,0,18,83.4,2026-Day044
2026,44,1279,80,1105,66,N,0,27,50,8,18,18,30,7,22,19,6,4,5,18,22,51,9,18,13,20,4,20,9,10,3,1,24,64.875,2026-Day044
2026,44,1292,68,1244,67,H,0,19,56,6,22,24,32,11,21,10,13,7,11,20,23,63,3,20,18,22,13,25,8,13,7,7,21,73.325,2026-Day044
2026,44,1301,108,1411,72,H,0,34,67,17,40,23,27,16,28,21,6,8,7,20,26,65,5,24,15,20,13,17,14,12,4,3,19,71.6625,2026-Day044
2026,44,1306,59,1476,58,H,0,20,59,8,21,11,17,7,20,8,9,11,3,17,20,50,3,15,15,18,8,29,8,21,7,5,18,70.3125,2026-Day044
2026,44,1311,79,1223,64,H,0,31,65,9,29,8,11,9,19,13,7,11,0,20,23,45,2,9,16,25,4,26,11,18,3,4,11,69.55,2026-Day044
2026,44,1320,60,1227,54,A,0,21,48,9,23,9,11,8,25,15,15,6,8,12,22,60,3,19,7,11,8,18,14,8,14,3,12,62.724999999999994,2026-Day044
2026,44,1324,82,1297,77,A,0,28,61,6,18,20,29,10,25,17,10,7,0,16,31,70,6,26,9,12,11,24,19,10,5,9,21,74.73750000000001,2026-Day044
2026,44,1330,77,1241,68,H,0,21,53,8,25,27,33,7,21,12,6,9,2,13,25,54,5,23,13,18,6,25,15,12,5,2,22,68.1125,2026-Day044
2026,44,1332,94,1339,69,H,0,31,64,13,33,19,23,9,26,23,14,13,4,13,26,63,6,23,11,14,8,22,14,17,5,3,17,79.2875,2026-Day044
2026,44,1338,103,1127,63,H,0,36,58,16,27,15,24,6,21,20,11,14,5,22,18,41,6,10,21,27,4,21,9,21,7,2,18,72.61250000000001,2026-Day044
2026,44,1346,85,1284,75,A,0,33,64,7,19,12,18,9,21,16,10,9,6,17,26,61,4,15,19,22,11,17,15,12,4,6,16,73.0,2026-Day044
2026,44,1352,80,1464,77,H,1,28,66,8,21,16,21,20,11,15,8,10,0,19,25,43,10,24,17,22,7,18,11,20,4,6,20,65.2125,2026-Day044
2026,44,1358,85,1333,75,A,0,29,65,10,27,17,23,13,30,18,13,8,1,20,26,59,9,34,14,19,4,22,13,11,7,2,20,75.475,2026-Day044
2026,44,1361,81,1102,58,H,0,31,61,10,22,9,13,11,20,27,10,8,5,13,19,46,8,24,12,16,4,19,9,13,5,4,12,64.3875,2026-Day044
2026,44,1362,85,1260,71,N,0,27,51,13,27,18,26,5,22,18,4,3,4,22,22,51,3,18,24,33,8,19,6,5,2,1,20,63.0125,2026-Day044
2026,44,1365,63,1317,60,N,0,24,56,7,25,8,13,12,19,15,20,5,4,19,20,50,1,13,19,27,10,17,11,12,13,8,21,67.5,2026-Day044
2026,44,1370,79,1413,78,A,0,29,66,9,26,12,16,15,24,15,15,9,6,17,27,57,11,27,13,19,3,23,20,13,7,3,14,74.8125,2026-Day044
2026,44,1372,69,1394,60,H,0,21,46,6,12,21,38,7,21,9,10,6,5,21,21,53,4,16,14,25,11,21,6,11,3,5,28,65.9625,2026-Day044
2026,44,1375,96,1419,92,A,2,36,68,9,30,15,19,6,23,13,17,15,2,15,28,64,19,45,17,21,10,28,22,22,11,5,16,87.0,2026-Day044
2026,44,1387,112,1126,53,H,0,40,64,17,29,15,23,9,37,29,13,11,5,19,17,62,3,18,16,23,10,16,5,12,8,3,19,76.925,2026-Day044
2026,44,1390,76,1426,60,H,0,23,48,5,15,25,32,5,25,13,9,7,1,21,18,43,4,14,20,29,4,17,6,14,4,1,24,66.98750000000001,2026-Day044
2026,44,1393,76,1479,62,H,0,30,61,4,17,12,16,12,25,12,16,6,8,13,25,62,5,18,7,10,11,20,14,13,11,4,14,70.675,2026-Day044
2026,44,1408,61,1256,53,H,0,17,46,3,24,24,31,10,17,11,6,9,8,18,18,57,3,18,14,18,14,23,8,11,3,0,20,59.6375,2026-Day044
2026,44,1412,101,1156,77,H,0,37,66,8,21,19,29,12,26,16,7,8,6,13,25,58,13,28,14,15,3,21,16,13,4,0,21,74.95,2026-Day044
2026,44,1416,81,1273,63,H,0,30,68,8,24,13,17,16,23,13,12,10,4,19,20,53,5,18,18,24,8,24,7,16,7,4,14,72.23750000000001,2026-Day044
2026,44,1417,90,1113,77,H,0,29,62,14,26,18,22,10,20,19,8,8,4,24,24,60,4,26,25,26,7,23,15,10,7,1,19,72.9,2026-Day044
2026,44,1425,97,1427,70,H,0,33,60,9,23,22,28,8,22,18,11,12,6,19,22,63,7,27,19,23,15,17,12,16,9,3,20,75.6125,2026-Day044
2026,44,1430,90,1451,74,H,0,34,58,9,22,13,17,13,22,23,13,8,10,13,28,62,4,13,14,21,12,13,15,9,6,0,16,67.525,2026-Day044
2026,44,1435,77,1272,70,A,1,20,62,6,31,31,40,10,29,12,18,16,5,19,23,64,4,20,20,26,10,27,11,19,13,5,28,87.175,2026-Day044
2026,44,1436,83,1373,69,H,0,30,57,7,24,16,20,6,29,12,8,6,5,16,26,67,6,21,11,13,10,23,11,8,2,3,17,69.8375,2026-Day044
2026,44,1447,78,1271,64,H,0,26,55,9,24,17,28,6,20,16,4,7,0,18,25,52,5,17,9,14,8,22,18,15,2,2,25,65.975,2026-Day044
2026,44,1448,71,1255,68,H,0,22,54,5,24,22,30,6,24,9,10,9,4,19,22,62,8,31,16,21,10,27,16,13,5,0,21,73.6125,2026-Day044
2026,44,1450,78,1186,63,N,0,32,62,9,28,5,9,9,29,18,14,10,3,19,23,60,5,23,12,18,4,15,10,12,7,3,16,73.9125,2026-Day044
2026,44,1453,67,1364,64,H,0,22,43,11,21,12,23,1,15,18,5,5,1,14,26,46,7,19,5,7,4,24,12,11,3,4,19,57.125,2026-Day044
2026,44,1455,84,1459,73,H,0,26,53,7,20,25,36,9,21,10,8,3,3,19,24,59,7,25,18,25,9,18,16,9,7,3,26,69.9875,2026-Day044
2026,44,1468,79,1151,64,H,0,25,53,10,26,19,22,7,30,16,11,6,0,16,21,64,10,46,12,15,9,20,9,7,10,2,20,68.2875,2026-Day044
2026,45,1111,67,1157,49,H,0,23,50,7,17,14,22,7,34,8,12,3,4,14,18,60,4,24,9,18,11,22,6,8,9,2,18,65.5,2026-Day045
2026,45,1114,77,1475,62,A,0,28,55,9,22,12,19,10,28,8,15,5,6,14,22,55,10,26,8,18,8,19,9,9,9,3,16,66.7875,2026-Day045
2026,45,1133,108,1232,99,A,3,40,89,11,34,17,27,9,37,13,8,7,3,28,28,70,13,38,30,43,8,34,19,14,5,7,19,98.625,2026-Day045
2026,45,1149,113,1316,90,H,0,37,65,22,43,17,20,7,26,24,12,5,5,18,30,66,10,29,20,25,5,20,15,9,7,1,16,80.6875,2026-Day045
2026,45,1150,81,1248,67,H,0,28,54,17,31,8,9,6,23,21,5,6,6,6,26,62,13,31,2,4,8,17,13,7,1,0,13,60.0875,2026-Day045
2026,45,1183,76,1188,72,H,1,28,57,7,20,13,17,9,28,13,14,11,2,13,24,58,11,24,13,16,8,20,17,14,7,5,16,70.8375,2026-Day045
2026,45,1193,84,1148,70,A,0,31,61,12,28,10,13,7,26,14,9,5,2,15,25,63,9,28,11,13,11,18,16,8,6,3,11,67.675,2026-Day045
2026,45,1202,75,1264,68,A,0,30,60,10,28,5,14,13,25,20,17,9,4,17,25,64,7,26,11,16,13,22,14,12,14,2,16,70.625,2026-Day045
2026,45,1204,90,1209,67,H,0,23,63,13,35,31,35,14,25,14,6,9,1,16,23,57,11,30,10,14,6,23,14,13,4,2,18,71.1375,2026-Day045
2026,45,1208,112,1441,82,H,0,35,59,11,22,31,40,8,27,14,11,10,3,17,32,63,8,21,10,17,6,20,11,16,8,3,30,81.0375,2026-Day045
2026,45,1212,80,1313,68,N,0,27,56,9,23,17,22,1,28,23,9,9,6,17,27,66,3,15,11,25,14,27,10,13,5,4,20,75.6625,2026-Day045
2026,45,1214,84,1238,77,N,0,24,52,10,21,26,31,9,26,20,13,5,4,15,28,58,8,26,13,16,4,16,13,12,4,3,26,72.1625,2026-Day045
2026,45,1229,75,1356,68,A,0,30,61,8,29,7,18,10,23,16,13,8,2,20,26,53,4,13,12,22,7,24,11,13,10,1,15,71.0,2026-Day045
2026,45,1253,81,1337,78,H,0,30,56,6,10,15,19,3,15,14,9,8,1,17,31,53,8,22,8,10,4,23,15,14,3,1,16,69.3875,2026-Day045
2026,45,1293,81,1179,72,H,0,23,57,9,26,26,31,10,22,10,4,7,3,20,26,58,3,16,17,23,8,20,9,11,3,1,21,68.82499999999999,2026-Day045
